neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,distance,price_per_night,available_morethan_200,reviews_morethan_100,distance_morethan_15,good_neighbourhood,ln_price
78704,apartments,116,2,58,1.22,1,0,4.346624269816706,58,0,0,1,0,4.060443010546419
78723,apartments,385,4,0,NA,1,0,4.260529292854734,96.25,0,0,1,0,4.566948973167894
78751,apartments,91,2,2,0.05,1,0,5.827166131116791,45.5,0,0,1,1,3.817712325956905
78702,apartments,158,3,184,4.01,2,294,1.933643150459003,52.666666666666664,1,1,1,0,3.963982744358857
78702,apartments,135,2,104,2.25,1,90,1.5100712718151088,67.5,0,1,1,0,4.212127597878484
78702,apartments,102,2,23,0.49,1,0,3.044480272212896,51,0,0,1,0,3.9318256327243257
78756,apartments,96,14,344,7.26,3,252,5.353624893773212,6.857142857142857,1,1,1,1,1.9252908618525775
78744,apartments,89,4,3,0.07,1,0,8.236532334957804,22.25,0,0,1,1,3.1023420086122493
78704,apartments,87,3,85,2.02,1,0,3.945342611154145,29,0,0,1,0,3.367295829986474
78752,apartments,125,30,8,0.17,1,316,7.8583158289708965,4.166666666666667,1,0,1,1,1.4271163556401458
78702,apartments,152,2,240,5.18,1,157,1.899671723196777,76,0,1,1,0,4.330733340286331
78704,apartments,182,2,0,NA,1,0,2.494063025910096,91,0,0,1,0,4.51085950651685
78757,apartments,100,2,1,0.03,1,0,9.576498123529326,50,0,0,1,1,3.912023005428146
78723,apartments,85,2,15,0.56,1,0,7.117546669839844,42.5,0,0,1,0,3.7495040759303713
78741,apartments,64,3,15,0.32,1,0,5.850359188653084,21.333333333333332,0,0,1,1,3.060270794691562
78705,apartments,87,1,7,0.15,1,0,3.1224280871712513,87,0,0,1,0,4.465908118654584
78704,apartments,56,2,13,0.39,75,297,3.9877962382392522,28,1,0,1,0,3.332204510175204
78702,apartments,160,2,0,NA,1,0,5.108807406394847,80,0,0,1,0,4.382026634673881
78703,apartments,140,2,125,2.71,1,172,0.9112893422318503,70,0,1,1,0,4.248495242049359
78721,apartments,68,3,5,0.11,1,0,5.320421880836682,22.666666666666668,0,0,1,0,3.120895416507997
78756,apartments,99,2,66,1.42,3,136,6.289177010296804,49.5,0,0,1,1,3.901972669574645
78723,apartments,199,3,67,1.47,1,332,5.128556703423308,66.33333333333333,1,0,1,0,4.194692536056382
78741,apartments,270,3,0,NA,1,0,4.211790161034821,90,0,0,1,1,4.499809670330265
78702,apartments,852,30,46,0.98,2,243,1.8719467672784709,28.4,1,0,1,0,3.3463891451671604
78702,apartments,152,30,34,0.74,1,180,2.2202027628968404,5.066666666666666,0,0,1,0,1.622683139184121
78751,apartments,125,2,148,3.14,1,107,4.605696464747753,62.5,0,1,1,1,4.135166556742356
78704,apartments,122,3,124,2.63,1,0,2.214456734426798,40.666666666666664,0,1,1,0,3.7054087560651467
78751,apartments,150,30,9,0.34,3,60,5.822669480620725,5,0,0,1,1,1.6094379124341003
78702,apartments,135,30,25,0.56,3,60,3.126624868113486,4.5,0,0,1,0,1.5040773967762742
78704,apartments,90,1,1,0.02,2,0,3.9887396370076442,90,0,0,1,0,4.499809670330265
78705,apartments,68,1,23,0.49,1,0,3.2469529666649106,68,0,0,1,0,4.219507705176107
78705,apartments,250,5,3,0.07,1,134,2.9144010885095137,50,0,0,1,0,3.912023005428146
78756,apartments,59,1,386,9.01,1,316,6.510822880761594,59,1,1,1,1,4.07753744390572
78757,apartments,740,21,2,0.04,4,363,8.281389261404913,35.23809523809524,1,0,1,1,3.5621277484747926
78702,apartments,85,2,9,0.22,1,0,2.0078011743028217,42.5,0,0,1,0,3.7495040759303713
78701,apartments,150,2,3,0.06,1,0,0.8623454025335605,75,0,0,1,0,4.31748811353631
78758,apartments,450,90,0,NA,1,0,10.884286666117935,5,0,0,1,1,1.6094379124341003
78741,apartments,77,1,7,0.15,1,0,4.6959863469771905,77,0,0,1,1,4.343805421853684
78741,apartments,100,2,17,0.37,2,0,3.859026602830717,50,0,0,1,1,3.912023005428146
78751,apartments,210,5,1,0.02,1,0,4.4367280536060445,42,0,0,1,1,3.7376696182833684
78745,apartments,95,1,43,1.61,1,0,6.867644048810531,95,0,0,1,1,4.553876891600541
78703,apartments,125,27,12,0.28,4,201,0.9939129784500128,4.62962962962963,1,0,1,0,1.5324768712979722
78748,apartments,82,1,9,0.19,2,0,13.833429251091694,82,0,0,1,1,4.406719247264253
78701,apartments,83,1,346,7.38,1,43,0.6025213629840407,83,0,1,1,0,4.418840607796598
78702,apartments,99,2,0,NA,1,0,3.1496138066832544,49.5,0,0,1,0,3.901972669574645
78758,apartments,65,2,2,0.04,1,0,16.390321384932253,32.5,0,0,0,1,3.481240089335692
78756,apartments,105,30,9,0.27,1,89,6.618737007390577,3.5,0,0,1,1,1.252762968495368
78757,apartments,89,30,111,2.41,1,0,8.04435640910521,2.966666666666667,0,1,1,1,1.0874389880699844
78702,apartments,134,30,34,0.96,1,289,2.594914347099218,4.466666666666667,1,0,1,0,1.496642418288756
78745,apartments,65,2,221,4.72,4,82,11.4726949763471,32.5,0,1,1,1,3.481240089335692
78731,apartments,320,4,1,0.02,1,0,4.347143120446923,80,0,0,1,0,4.382026634673881
78701,apartments,160,3,11,0.33,1,0,1.6212496477035252,53.333333333333336,0,0,1,0,3.9765615265657175
78741,apartments,83,1,42,0.91,1,0,5.6179020686486325,83,0,0,1,1,4.418840607796598
78721,apartments,76,4,342,7.41,1,0,5.6564366698208595,19,0,1,1,0,2.9444389791664403
78704,apartments,140,2,5,0.11,1,363,1.9900904721401207,70,1,0,1,0,4.248495242049359
78741,apartments,242,3,1,0.02,1,0,3.8460436552103263,80.66666666666667,0,0,1,1,4.390325437488577
78746,apartments,300,5,0,NA,1,89,4.355260574294999,60,0,0,1,1,4.0943445622221
78722,apartments,175,3,2,0.04,1,0,3.8295620774525325,58.333333333333336,0,0,1,0,4.0661736852554045
78722,apartments,75,1,6,0.13,1,0,3.5967350002237977,75,0,0,1,0,4.31748811353631
78721,apartments,75,3,15,0.42,2,358,5.440667336763687,25,1,0,1,0,3.2188758248682006
78705,apartments,190,2,1,0.02,1,0,2.3944205544170747,95,0,0,1,0,4.553876891600541
78704,apartments,193,3,4,0.09,2,0,3.029914233724845,64.33333333333333,0,0,1,0,4.164077900236776
78737,apartments,123,4,0,NA,1,0,24.28687640090827,30.75,0,0,0,0,3.4258899942525267
78705,apartments,70,2,7,0.15,1,0,2.1314991201701896,35,0,0,1,0,3.5553480614894135
78702,apartments,164,2,14,0.31,1,171,3.9168804518413283,82,0,0,1,0,4.406719247264253
78745,apartments,389,4,1,0.02,1,0,10.916771369037889,97.25,0,0,1,1,4.577284982498556
78751,apartments,109,30,20,0.43,1,273,4.316509831631961,3.6333333333333333,1,0,1,1,1.2901505005669882
78731,apartments,102,30,6,0.14,3,317,4.310922750268508,3.4,1,0,1,0,1.2237754316221157
78704,apartments,76,1,110,2.39,1,17,4.2580575119030435,76,0,1,1,0,4.330733340286331
78704,apartments,155,2,42,0.91,2,239,2.932855940957743,77.5,1,0,1,0,4.350277936359301
78745,apartments,80,10,19,0.41,1,0,9.862444123298271,8,0,0,1,1,2.0794415416798357
78721,apartments,105,2,131,2.84,1,0,6.651027254792842,52.5,0,1,1,0,3.960813169597578
78704,apartments,126,2,11,0.24,1,0,4.61182622887512,63,0,0,1,0,4.143134726391533
78704,apartments,139,2,53,1.16,1,129,2.8791433277058514,69.5,0,0,1,0,4.241326752570746
78704,apartments,130,2,0,NA,1,0,3.079298010600935,65,0,0,1,0,4.174387269895637
78702,apartments,139,2,16,0.35,2,87,3.5781450530468453,69.5,0,0,1,0,4.241326752570746
78751,apartments,400,7,0,NA,1,179,3.989967900251629,57.142857142857146,0,0,1,1,4.045554398052669
78705,apartments,68,3,9,0.2,1,0,2.85117229156242,22.666666666666668,0,0,1,0,3.120895416507997
78702,apartments,111,28,12,0.26,1,0,3.898203568414308,3.9642857142857144,0,0,1,0,1.3773256911371303
78704,apartments,84,1,7,0.15,1,0,5.769508722184551,84,0,0,1,0,4.430816798843313
78723,apartments,160,2,1,0.02,1,0,5.309310900319036,80,0,0,1,0,4.382026634673881
78701,apartments,117,2,85,1.87,31,342,0.9742458072980201,58.5,1,0,1,0,4.069026754237811
78723,apartments,50,3,73,1.64,1,0,7.915503506967093,16.666666666666668,0,0,1,0,2.8134107167600364
78721,apartments,69,3,144,3.2,1,52,5.999851269528566,23,0,1,1,0,3.1354942159291497
78704,apartments,132,5,100,2.18,1,10,2.4628880404198,26.4,0,0,1,0,3.2733640101522705
78729,apartments,55,1,11,0.24,1,0,21.451611641975802,55,0,0,0,0,4.007333185232471
78704,apartments,105,2,74,1.61,3,316,4.354432971324258,52.5,1,0,1,0,3.960813169597578
78704,apartments,84,30,19,0.44,1,86,2.957118587988974,2.8,0,0,1,0,1.0296194171811581
78704,apartments,99,4,5,0.11,1,0,3.1744941720685538,24.75,0,0,1,0,3.2088254890146994
78704,apartments,136,3,74,1.6,1,0,4.21764071787927,45.333333333333336,0,0,1,0,3.8140425970679424
78702,apartments,150,2,3,0.07,1,0,2.7050666298441435,75,0,0,1,0,4.31748811353631
78757,apartments,89,3,61,1.33,2,293,10.490314893242935,29.666666666666668,1,0,1,1,3.39002408106403
78745,apartments,336,30,5,0.14,1,290,7.700606960004747,11.2,1,0,1,1,2.4159137783010487
78704,apartments,110,2,143,3.1,2,27,1.9669730736545035,55,0,1,1,0,4.007333185232471
78702,apartments,150,2,4,0.09,2,0,3.749494960284746,75,0,0,1,0,4.31748811353631
78746,apartments,118,2,138,3,1,163,8.34853959030124,59,0,1,1,1,4.07753744390572
78705,apartments,76,2,5,0.11,1,0,2.5225738345704833,38,0,0,1,0,3.6375861597263857
78704,apartments,70,2,3,0.07,1,0,5.082726805957207,35,0,0,1,0,3.5553480614894135
78742,apartments,147,2,50,1.08,1,15,6.302945178736658,73.5,0,0,1,1,4.297285406218791
78749,apartments,184,2,52,1.14,1,115,12.175294209350582,92,0,0,1,1,4.5217885770490405
78759,apartments,197,45,29,0.68,12,135,11.667459137138499,4.377777777777778,0,0,1,1,1.4765412389676689
78704,apartments,1125,30,2,0.05,20,365,2.6342479345810093,37.5,1,0,1,0,3.624340932976365
78722,apartments,60,1,145,3.13,1,36,3.8702200689132114,60,0,1,1,0,4.0943445622221
78705,apartments,175,3,1,0.02,1,0,2.3810347285818003,58.333333333333336,0,0,1,0,4.0661736852554045
78730,apartments,125,60,13,0.28,1,0,10.783379996413428,2.0833333333333335,0,0,1,0,0.7339691750802005
78752,apartments,111,3,14,0.31,1,247,6.067100201758435,37,1,0,1,1,3.6109179126442243
78754,apartments,200,3,1,0.02,1,0,11.05349560287087,66.66666666666667,0,0,1,1,4.199705077879927
78752,apartments,200,3,4,0.09,1,0,8.017847766412615,66.66666666666667,0,0,1,1,4.199705077879927
78704,apartments,75,1,3,0.07,1,0,4.95880832334845,75,0,0,1,0,4.31748811353631
78730,apartments,134,3,176,3.83,1,64,13.275321175935565,44.666666666666664,0,1,1,0,3.7992275112828016
78705,apartments,58,2,170,3.71,1,0,2.0103373161280653,29,0,1,1,0,3.367295829986474
78705,apartments,100,2,24,0.52,1,0,2.620599142711991,50,0,0,1,0,3.912023005428146
78703,apartments,150,2,18,0.4,2,77,2.9765263264484774,75,0,0,1,0,4.31748811353631
78705,apartments,79,2,102,2.27,1,90,1.8561390448639121,39.5,0,1,1,0,3.676300671907076
78701,apartments,96,2,3,0.07,1,0,1.6402088677816926,48,0,0,1,0,3.871201010907891
78745,apartments,300,5,0,NA,1,365,10.027860475392266,60,1,0,1,1,4.0943445622221
78705,apartments,60,1,3,0.07,1,0,1.5425623897662537,60,0,0,1,0,4.0943445622221
78704,apartments,240,3,0,NA,1,0,5.571254487505206,80,0,0,1,0,4.382026634673881
78702,apartments,120,3,4,0.1,1,0,3.3806728715402232,40,0,0,1,0,3.6888794541139363
78705,apartments,72,2,147,3.21,9,158,1.3232415496941097,36,0,1,1,0,3.58351893845611
78751,apartments,94,1,3,0.07,1,0,4.60671292849074,94,0,0,1,1,4.543294782270004
78731,apartments,60,30,9,0.21,3,347,4.178102811642006,2,1,0,1,0,0.6931471805599453
78704,apartments,92,30,9,0.24,2,129,1.7111488985886945,3.066666666666667,0,0,1,0,1.120591195386885
78702,apartments,116,2,139,3.03,1,41,2.753534302513139,58,0,1,1,0,4.060443010546419
78703,apartments,100,30,28,0.6,3,0,3.1815707839202148,3.3333333333333335,0,0,1,0,1.2039728043259361
78704,apartments,140,2,8,0.24,1,0,2.153601408440783,70,0,0,1,0,4.248495242049359
78704,apartments,155,2,1,0.02,1,0,5.289980832359386,77.5,0,0,1,0,4.350277936359301
78723,apartments,150,2,1,0.02,1,0,4.510805206942983,75,0,0,1,0,4.31748811353631
78745,apartments,150,4,0,NA,1,0,9.22417451331392,37.5,0,0,1,1,3.624340932976365
78701,apartments,116,2,72,1.61,31,345,0.8758109147227251,58,1,0,1,0,4.060443010546419
78751,apartments,85,1,83,1.94,1,0,5.0414057288119105,85,0,0,1,1,4.442651256490317
78744,apartments,115,14,101,2.25,3,78,11.70152355239693,8.214285714285714,0,1,1,1,2.1058747987479913
78705,apartments,72,2,169,3.66,9,174,1.3232415496941097,36,0,1,1,0,3.58351893845611
78702,apartments,199,2,104,2.3,1,75,3.1864926324224143,99.5,0,1,1,0,4.600157644164547
78751,apartments,103,30,5,0.15,3,318,4.497328988187291,3.433333333333333,1,0,1,1,1.2335316065674804
78752,apartments,137,6,2,0.14,1,1,8.498506856403491,22.833333333333332,0,0,1,1,3.1282214566000697
78702,apartments,76,1,0,NA,1,0,2.713401712801811,76,0,0,1,0,4.330733340286331
78734,apartments,111,2,196,4.62,4,0,24.36786744895062,55.5,0,1,0,0,4.0163830207523885
78757,apartments,75,3,1,0.02,1,0,6.593513435414069,25,0,0,1,1,3.2188758248682006
78752,apartments,75,1,0,NA,1,0,8.035544833981191,75,0,0,1,1,4.31748811353631
78705,apartments,75,1,1,0.02,1,0,2.4073533589729963,75,0,0,1,0,4.31748811353631
78751,apartments,185,3,21,0.47,1,0,4.2701628772813525,61.666666666666664,0,0,1,1,4.121743536410215
78705,apartments,80,30,6,0.19,1,273,2.9401647505759843,2.6666666666666665,1,0,1,0,0.9808292530117262
78704,apartments,70,2,309,6.89,4,80,3.7038414880908745,35,0,1,1,0,3.5553480614894135
78741,apartments,175,2,11,0.24,1,122,3.2721167051601223,87.5,0,0,1,1,4.471638793363569
78704,apartments,69,2,108,2.5,3,64,5.219258242360091,34.5,0,1,1,0,3.5409593240373143
78741,apartments,95,30,13,0.33,3,307,5.866474603490581,3.1666666666666665,1,0,1,1,1.1526795099383853
78741,apartments,300,30,2,0.05,3,1,5.866474603490581,10,0,0,1,1,2.302585092994046
78759,apartments,85,2,263,5.9,1,125,13.597165588578243,42.5,0,1,1,1,3.7495040759303713
78723,apartments,109,2,0,NA,1,0,6.069631366585881,54.5,0,0,1,0,3.9982007016691985
78703,apartments,571,30,26,0.58,2,109,2.7761266944592538,19.033333333333335,0,0,1,0,2.946191827993855
78741,apartments,171,2,22,0.49,1,0,4.345301439107063,85.5,0,0,1,1,4.448516375942715
78722,apartments,59,30,197,5.06,4,120,3.673889274047741,1.9666666666666666,0,1,1,0,0.676340062243564
78731,apartments,400,31,0,NA,1,0,4.19106241740009,12.903225806451612,0,0,1,0,2.557477342622836
78758,apartments,77,29,26,0.6,1,338,15.568182660320428,2.6551724137931036,1,0,0,1,0.9765095918672099
78750,apartments,100,2,98,2.21,1,322,19.24053731343706,50,1,0,0,1,3.912023005428146
78703,apartments,80,1,93,2.1,2,27,1.6559330824642384,80,0,0,1,0,4.382026634673881
78751,apartments,68,5,80,1.91,2,334,4.67222064475273,13.6,1,0,1,1,2.6100697927420065
78705,apartments,72,2,141,3.15,9,177,1.3232415496941097,36,0,1,1,0,3.58351893845611
78757,apartments,265,14,2,0.09,1,133,7.954054039238318,18.928571428571427,0,0,1,1,2.9406724963709636
78757,apartments,80,30,12,0.28,1,0,7.192279013124094,2.6666666666666665,0,0,1,1,0.9808292530117262
78702,apartments,59,2,20,0.45,1,0,2.7874523460954763,29.5,0,0,1,0,3.3843902633457743
78744,apartments,395,14,0,NA,3,245,11.685220239763341,28.214285714285715,1,0,1,1,3.339828435285863
78703,apartments,101,2,11,0.26,75,286,1.1422885087078023,50.5,1,0,1,0,3.9219733362813143
78723,apartments,149,6,1,0.02,1,0,5.009659959988035,24.833333333333332,0,0,1,0,3.2121868367174042
78751,apartments,84,1,60,1.33,4,0,5.451018572073191,84,0,0,1,1,4.430816798843313
78753,apartments,99,1,182,4.24,4,79,15.308421347792175,99,0,1,0,1,4.59511985013459
78753,apartments,85,1,193,4.47,4,165,15.383812524890779,85,0,1,0,1,4.442651256490317
78705,apartments,162,5,101,2.46,1,51,2.5465316402803406,32.4,0,1,1,0,3.4781584227982836
78717,apartments,119,2,12,0.28,2,0,24.817239096653513,59.5,0,0,0,0,4.085976312551584
78705,apartments,199,2,56,1.29,1,0,2.0997514989383483,99.5,0,0,1,0,4.600157644164547
78751,apartments,90,1,107,2.4,2,345,3.99984214974341,90,1,1,1,1,4.499809670330265
78751,apartments,50,5,0,NA,1,0,4.37261166080277,10,0,0,1,1,2.302585092994046
78702,apartments,158,2,41,1.15,22,155,1.6774022980921561,79,0,0,1,0,4.3694478524670215
78745,apartments,200,14,34,1.01,2,109,7.596777046640725,14.285714285714286,0,0,1,1,2.659260036932778
78737,apartments,99,2,80,2.04,1,265,26.501281253256472,49.5,1,0,0,0,3.901972669574645
78704,apartments,185,2,70,1.57,55,0,3.102499179798749,92.5,0,0,1,0,4.52720864451838
78741,apartments,214,30,13,0.31,1,232,5.934696796601891,7.133333333333334,1,0,1,1,1.9647786333596962
78754,apartments,58,1,109,2.48,1,0,11.322639002283106,58,0,1,1,1,4.060443010546419
78744,apartments,55,1,5,0.11,1,0,8.981490100216652,55,0,0,1,1,4.007333185232471
78759,apartments,50,1,2,0.05,1,0,13.558764470904983,50,0,0,1,1,3.912023005428146
78704,apartments,128,2,88,1.98,3,162,4.5506740891809585,64,0,0,1,0,4.1588830833596715
78734,apartments,95,60,20,0.47,1,47,23.442003324013537,1.5833333333333333,0,0,0,0,0.45953232937844013
78704,apartments,59,1,202,4.59,12,336,5.362453317833189,59,1,1,1,0,4.07753744390572
78751,apartments,118,2,165,4.22,1,117,4.398308903164161,59,0,1,1,1,4.07753744390572
78702,apartments,89,2,172,4.1,1,0,2.9524589849759546,44.5,0,1,1,0,3.7954891891721947
78744,apartments,160,28,90,2.19,1,352,8.776054894100438,5.714285714285714,1,0,1,1,1.742969305058623
78757,apartments,250,4,2,0.05,1,0,8.270310004251241,62.5,0,0,1,1,4.135166556742356
78702,apartments,99,2,66,2.08,1,249,2.6585138318419523,49.5,1,0,1,0,3.901972669574645
78745,apartments,55,2,4,0.09,1,0,8.491316758035522,27.5,0,0,1,1,3.3141860046725258
78728,apartments,70,2,1,0.02,1,0,19.287725834392354,35,0,0,0,0,3.5553480614894135
78702,apartments,135,2,203,4.68,1,119,3.216211973258189,67.5,0,1,1,0,4.212127597878484
78749,apartments,425,5,8,0.19,1,0,13.779240533387279,85,0,0,1,1,4.442651256490317
78759,apartments,49,1,15,1.36,1,4,18.03220831444684,49,0,0,0,1,3.8918202981106265
78727,apartments,90,2,16,0.37,1,0,18.64617650014062,45,0,0,0,0,3.8066624897703196
78722,apartments,88,2,2,0.05,1,0,2.9484770604940764,44,0,0,1,0,3.784189633918261
78757,apartments,75,2,141,3.3,1,333,9.410701518920016,37.5,1,1,1,1,3.624340932976365
78702,apartments,99,2,156,3.66,5,176,1.525871093545508,49.5,0,1,1,0,3.901972669574645
78705,apartments,65,1,10,0.23,1,0,1.620530257943815,65,0,0,1,0,4.174387269895637
78702,apartments,135,30,30,0.77,1,198,4.351295546686039,4.5,0,0,1,0,1.5040773967762742
78758,apartments,111,2,100,2.3,1,90,14.387010200415325,55.5,0,0,1,1,4.0163830207523885
78757,apartments,85,6,6,0.14,4,236,9.032742144089589,14.166666666666666,1,0,1,1,2.6508917872622613
78703,apartments,86,1,291,6.78,3,314,2.0985185563149065,86,1,1,1,0,4.454347296253507
78752,apartments,94,30,14,0.36,1,292,8.105394227962593,3.1333333333333333,1,0,1,1,1.1420974006078486
78734,apartments,122,7,0,NA,1,0,25.78672334685357,17.428571428571427,0,0,0,0,2.8581108956779433
78745,apartments,32,1,1,0.02,1,0,9.342922295820717,32,0,0,1,1,3.4657359027997265
78757,apartments,141,3,120,2.83,2,30,10.512216952065181,47,0,1,1,1,3.8501476017100584
78741,apartments,45,2,82,1.9,2,0,4.014086113859332,22.5,0,0,1,1,3.1135153092103742
78751,apartments,111,2,78,1.82,2,326,4.2199027896143715,55.5,1,0,1,1,4.0163830207523885
78749,apartments,200,31,5,0.12,3,0,12.514355007071709,6.451612903225806,0,0,1,1,1.8643301620628903
78703,apartments,104,30,58,1.33,2,264,2.233828266662239,3.466666666666667,1,0,1,0,1.2431935174792172
78752,apartments,90,30,10,0.25,1,62,6.237274663380436,3,0,0,1,1,1.0986122886681098
78723,apartments,170,2,8,0.19,2,0,4.747940422955719,85,0,0,1,0,4.442651256490317
78734,apartments,165,2,40,1.5,3,267,21.75838014600053,82.5,1,0,0,0,4.412798293340635
78722,apartments,90,2,40,1.84,1,92,3.2547134859610023,45,0,0,1,0,3.8066624897703196
78745,apartments,66,2,77,3.56,1,58,7.024829713172022,33,0,0,1,1,3.4965075614664802
78703,apartments,130,2,10,0.23,1,0,1.3059595171333147,65,0,0,1,0,4.174387269895637
78757,apartments,270,3,4,0.16,2,0,7.036135636527962,90,0,0,1,1,4.499809670330265
78704,apartments,169,2,58,1.37,1,0,4.658700959847129,84.5,0,0,1,0,4.436751534363128
78751,apartments,86,3,22,0.52,1,73,4.784724919534556,28.666666666666668,0,0,1,1,3.3557350075853982
78702,apartments,100,2,13,0.3,1,0,1.9742133911813733,50,0,0,1,0,3.912023005428146
78745,apartments,85,28,25,0.59,1,265,9.840714707523334,3.0357142857142856,1,0,1,1,1.1104467463151124
78704,apartments,71,1,286,6.64,12,343,2.9146337008444902,71,1,1,1,0,4.2626798770413155
78722,apartments,129,2,170,3.97,1,26,2.9223006219956194,64.5,0,1,1,0,4.1666652238017265
78703,apartments,85,30,10,0.26,3,329,3.1815707839202148,2.8333333333333335,1,0,1,0,1.0414538748281612
78759,apartments,61,30,6,0.21,1,272,11.763883206606968,2.033333333333333,1,0,1,1,0.7096764825111558
78751,apartments,65,1,229,5.38,12,346,4.24356189089686,65,1,1,1,1,4.174387269895637
78704,apartments,30,1,10,0.23,1,0,5.381095165973411,30,0,0,1,0,3.4011973816621555
78741,apartments,65,2,29,0.7,2,0,3.858356199316999,32.5,0,0,1,1,3.481240089335692
78703,apartments,108,2,45,1.06,1,77,4.487383535787325,54,0,0,1,0,3.9889840465642745
78702,apartments,96,1,167,3.92,3,0,2.745991649402369,96,0,1,1,0,4.564348191467836
78704,apartments,229,3,115,2.72,1,21,3.502274437275564,76.33333333333333,0,1,1,0,4.33510971488613
78703,apartments,164,2,144,3.4,1,64,1.077207663950254,82,0,1,1,0,4.406719247264253
78704,apartments,72,1,288,6.7,12,337,2.962731498667309,72,1,1,1,0,4.276666119016055
78702,apartments,166,3,155,3.63,3,201,1.4198333129982017,55.333333333333336,1,1,1,0,4.013375499688434
78721,apartments,120,2,11,0.32,2,0,5.00146368138473,60,0,0,1,0,4.0943445622221
78732,apartments,130,30,34,0.81,1,262,21.271118512349723,4.333333333333333,1,0,0,0,1.466337068793427
